---------------------------------------------------------------------------------------------
Output for  sample-f.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2978954)
('total number of distinct words=', 45509)
('popular_threshold_word=', 2276.0)
('common_threshold_l_word=', 21616.0)
('common_threshold_u_word=', 23893.0)
('rare_threshold_word=', 43233.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|22469|huppim            |3        |
|22470|hustling          |3        |
|22471|hymen             |3        |
|22472|hymns             |3        |
|22473|hysterically      |3        |
|22474|ibhar             |3        |
|22475|ibleam            |3        |
|22476|ic                |3        |
|22477|icarus            |3        |
|22478|iced              |3        |
|22479|idealized         |3        |
|22480|idling            |3        |
|22481|ignominiously     |3        |
|22482|ijon              |3        |
|22483|ikkesh            |3        |
|22484|illicit           |3        |
|22485|illuminating      |3        |
|22486|illumination      |3        |
|22487|imagineth         |3        |
|22488|imbued            |3        |
|22489|imitations        |3        |
|22490|imlay             |3        |
|22491|immaterial        |3        |
|22492|immateriall       |3        |
|22493|immobility        |3        |
|22494|immoderate        |3        |
|22495|immortals         |3        |
|22496|immunity          |3        |
|22497|impelling         |3        |
|22498|impersonal        |3        |
|22499|impersonation     |3        |
|22500|imperturbable     |3        |
|22501|impetuousity      |3        |
|22502|implanted         |3        |
|22503|implicit          |3        |
|22504|importation       |3        |
|22505|importing         |3        |
|22506|imports           |3        |
|22507|importunities     |3        |
|22508|impostor          |3        |
|22509|impoverish        |3        |
|22510|impressing        |3        |
|22511|imprint           |3        |
|22512|improvised        |3        |
|22513|imps              |3        |
|22514|imputing          |3        |
|22515|inaasava          |3        |
|22516|inaudible         |3        |
|22517|incognito         |3        |
|22518|incompatibility   |3        |
|22519|incontinence      |3        |
|22520|incorrect         |3        |
|22521|incorruptible     |3        |
|22522|incredibly        |3        |
|22523|incurring         |3        |
|22524|indebtedness      |3        |
|22525|indeedy           |3        |
|22526|indefinable       |3        |
|22527|indelicate        |3        |
|22528|independency      |3        |
|22529|indianapolis      |3        |
|22530|indignities       |3        |
|22531|indiscriminately  |3        |
|22532|indispensably     |3        |
|22533|inducing          |3        |
|22534|indued            |3        |
|22535|inexpressible     |3        |
|22536|infectious        |3        |
|22537|infest            |3        |
|22538|infidelities      |3        |
|22539|infinity          |3        |
|22540|infirm            |3        |
|22541|informe           |3        |
|22542|infringe          |3        |
|22543|infringements     |3        |
|22544|ingenuous         |3        |
|22545|inglorious        |3        |
|22546|ingratiate        |3        |
|22547|ingredient        |3        |
|22548|ingwins           |3        |
|22549|inhale            |3        |
|22550|inhaling          |3        |
|22551|initiation        |3        |
|22552|initiative        |3        |
|22553|injunctions       |3        |
|22554|inkhorn           |3        |
|22555|inlaid            |3        |
|22556|inlarged          |3        |
|22557|innis             |3        |
|22558|inquest           |3        |
|22559|inroads           |3        |
|22560|inserting         |3        |
|22561|insertion         |3        |
|22562|insidious         |3        |
|22563|insincerity       |3        |
|22564|insinuated        |3        |
|22565|inspections       |3        |
|22566|inspires          |3        |
|22567|instigate         |3        |
|22568|instrumentall     |3        |
|22569|insuperable       |3        |
|22570|insupportable     |3        |
|22571|insurrectionary   |3        |
|22572|intellectually    |3        |
|22573|intelligently     |3        |
|22574|intelligibly      |3        |
|22575|inter             |3        |
|22576|interchange       |3        |
|22577|interchanged      |3        |
|22578|interlude         |3        |
|22579|internally        |3        |
|22580|internet          |3        |
|22581|interno           |3        |
|22582|interposing       |3        |
|22583|interposition     |3        |
|22584|intimidated       |3        |
|22585|intire            |3        |
|22586|intolerant        |3        |
|22587|intractable       |3        |
|22588|intrenchments     |3        |
|22589|intrepidity       |3        |
|22590|intrinsically     |3        |
|22591|introductory      |3        |
|22592|intruders         |3        |
|22593|intruding         |3        |
|22594|intuition         |3        |
|22595|invalided         |3        |
|22596|invasions         |3        |
|22597|invest            |3        |
|22598|investigated      |3        |
|22599|invigorating      |3        |
|22600|inviolable        |3        |
|22601|invulnerable      |3        |
|22602|iowa              |3        |
|22603|ipso              |3        |
|22604|ironically        |3        |
|22605|ironwood          |3        |
|22606|irregularly       |3        |
|22607|irrelevant        |3        |
|22608|irreparable       |3        |
|22609|irresponsibility  |3        |
|22610|irrevocable       |3        |
|22611|isolation         |3        |
|22612|israelitish       |3        |
|22613|isshiah           |3        |
|22614|ist               |3        |
|22615|itched            |3        |
|22616|ithiel            |3        |
|22617|ithran            |3        |
|22618|itinerant         |3        |
|22619|ivah              |3        |
|22620|izharites         |3        |
|22621|jabbed            |3        |
|22622|jabber            |3        |
|22623|jabbering         |3        |
|22624|jacinto           |3        |
|22625|jackals           |3        |
|22626|jacobite          |3        |
|22627|jaddua            |3        |
|22628|jairus            |3        |
|22629|janin             |3        |
|22630|japhlet           |3        |
|22631|jardies           |3        |
|22632|jarib             |3        |
|22633|jas               |3        |
|22634|jashobeam         |3        |
|22635|jashub            |3        |
|22636|jauntily          |3        |
|22637|jawed             |3        |
|22638|jawge             |3        |
|22639|jawing            |3        |
|22640|jealousie         |3        |
|22641|jeanne            |3        |
|22642|jeer              |3        |
|22643|jeeringly         |3        |
|22644|jeers             |3        |
|22645|jeffrey           |3        |
|22646|jehonadab         |3        |
|22647|jehonathan        |3        |
|22648|jenkins           |3        |
|22649|jeptha            |3        |
|22650|jerem             |3        |
|22651|jeremy            |3        |
|22652|jerkin            |3        |
|22653|jerking           |3        |
|22654|jeshurun          |3        |
|22655|jesting           |3        |
|22656|jets              |3        |
|22657|jetur             |3        |
