---------------------------------------------------------------------------------------------
Output for  sample-g.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2096932)
('total number of distinct words=', 36767)
('popular_threshold_word=', 1839.0)
('common_threshold_l_word=', 17464.0)
('common_threshold_u_word=', 19303.0)
('rare_threshold_word=', 34928.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|35148|tonsure          |1        |
|35149|tooby            |1        |
|35150|toole            |1        |
|35151|toothless        |1        |
|35152|toothpicker      |1        |
|35153|topazes          |1        |
|35154|topful           |1        |
|35155|topgallant       |1        |
|35156|topless          |1        |
|35157|topon            |1        |
|35158|topsail          |1        |
|35159|topsy            |1        |
|35160|toraquis         |1        |
|35161|torchbearer      |1        |
|35162|torcher          |1        |
|35163|tordesillesque   |1        |
|35164|tormenta         |1        |
|35165|tormente         |1        |
|35166|tormenteth       |1        |
|35167|tormentor        |1        |
|35168|torne            |1        |
|35169|torpid           |1        |
|35170|torpor           |1        |
|35171|torre            |1        |
|35172|torso            |1        |
|35173|tortive          |1        |
|35174|tortolites       |1        |
|35175|torturers        |1        |
|35176|torturest        |1        |
|35177|tosseth          |1        |
|35178|tostado          |1        |
|35179|totters          |1        |
|35180|tottring         |1        |
|35181|toughest         |1        |
|35182|toughness        |1        |
|35183|toujours         |1        |
|35184|touze            |1        |
|35185|towardly         |1        |
|35186|towelled         |1        |
|35187|towing           |1        |
|35188|townsfolk        |1        |
|35189|township         |1        |
|35190|towsy            |1        |
|35191|towton           |1        |
|35192|toxicologist     |1        |
|35193|tra              |1        |
|35194|trabajos         |1        |
|35195|trackless        |1        |
|35196|tradespeople     |1        |
|35197|trading          |1        |
|35198|traduced         |1        |
|35199|traducement      |1        |
|35200|traducer         |1        |
|35201|traffickers      |1        |
|35202|traffics         |1        |
|35203|tragedian        |1        |
|35204|tragically       |1        |
|35205|traind           |1        |
|35206|traitorly        |1        |
|35207|trajan           |1        |
|35208|traject          |1        |
|35209|trammel          |1        |
|35210|tramontana       |1        |
|35211|trampers         |1        |
|35212|tramps           |1        |
|35213|trances          |1        |
|35214|tranquility      |1        |
|35215|tranquilize      |1        |
|35216|trans            |1        |
|35217|transcendence    |1        |
|35218|transcendent     |1        |
|35219|transcendental   |1        |
|35220|transcriber      |1        |
|35221|transcript       |1        |
|35222|transfigured     |1        |
|35223|transfix         |1        |
|35224|transfixing      |1        |
|35225|transforms       |1        |
|35226|transgresses     |1        |
|35227|translates       |1        |
|35228|transmigrates    |1        |
|35229|transmit         |1        |
|35230|transmitted      |1        |
|35231|transmogrified   |1        |
|35232|transmutation    |1        |
|35233|transmuted       |1        |
|35234|transplantation  |1        |
|35235|transportance    |1        |
|35236|transportation   |1        |
|35237|transylvanian    |1        |
|35238|trapped          |1        |
|35239|trapper          |1        |
|35240|trary            |1        |
|35241|trashy           |1        |
|35242|trato            |1        |
|35243|travellest       |1        |
|35244|traverses        |1        |
|35245|travestied       |1        |
|35246|treacherie       |1        |
|35247|treachers        |1        |
|35248|treasonably      |1        |
|35249|treasuries       |1        |
|35250|treasuring       |1        |
|35251|treaties         |1        |
|35252|trebled          |1        |
|35253|trecherie        |1        |
|35254|tremblings       |1        |
|35255|tremenjous       |1        |
|35256|tremour          |1        |
|35257|trempling        |1        |
|35258|tremulously      |1        |
|35259|trench           |1        |
|35260|trenchering      |1        |
|35261|trenchers        |1        |
|35262|trenching        |1        |
|35263|trespasse        |1        |
|35264|trespassed       |1        |
|35265|trespassing      |1        |
|35266|trestles         |1        |
|35267|trey             |1        |
|35268|treys            |1        |
|35269|tria             |1        |
|35270|triad            |1        |
|35271|triana           |1        |
|35272|triangular       |1        |
|35273|tributes         |1        |
|35274|trickle          |1        |
|35275|trickster        |1        |
|35276|tricky           |1        |
|35277|trier            |1        |
|35278|trigger          |1        |
|35279|trigon           |1        |
|35280|trimly           |1        |
|35281|trims            |1        |
|35282|trinculos        |1        |
|35283|trinitarian      |1        |
|35284|trinket          |1        |
|35285|trio             |1        |
|35286|tripartite       |1        |
|35287|triplex          |1        |
|35288|tripoli          |1        |
|35289|tristram         |1        |
|35290|tritheist        |1        |
|35291|triton           |1        |
|35292|triumpher        |1        |
|35293|triumphers       |1        |
|35294|triumphes        |1        |
|35295|triumvir         |1        |
|35296|triumvirate      |1        |
|35297|triumvirs        |1        |
|35298|triumviry        |1        |
|35299|triune           |1        |
|35300|troat            |1        |
|35301|troglodytes      |1        |
|35302|troiant          |1        |
|35303|troien           |1        |
|35304|troiluses        |1        |
|35305|trombone         |1        |
|35306|trombones        |1        |
|35307|tromperies       |1        |
|35308|trompet          |1        |
|35309|trompets         |1        |
|35310|troope           |1        |
|35311|troopers         |1        |
|35312|troopes          |1        |
|35313|troopship        |1        |
|35314|trop             |1        |
|35315|tropically       |1        |
|35316|trothed          |1        |
|35317|troths           |1        |
|35318|troubadour       |1        |
|35319|troublesomely    |1        |
|35320|troublest        |1        |
|35321|trouser          |1        |
|35322|trouts           |1        |
|35323|trouve           |1        |
|35324|trovato          |1        |
|35325|trove            |1        |
|35326|trubner          |1        |
|35327|truculent        |1        |
|35328|trueborn         |1        |
|35329|truepenny        |1        |
|35330|truie            |1        |
|35331|truism           |1        |
|35332|trujillo         |1        |
|35333|trulls           |1        |
|35334|trumped          |1        |
|35335|trumps           |1        |
|35336|truncheoners     |1        |
|35337|trundle          |1        |
|35338|trussed          |1        |
|35339|trustees         |1        |
|35340|truster          |1        |
|35341|trustfulness     |1        |
|35342|trustless        |1        |
|35343|truthfully       |1        |
|35344|truthfulness     |1        |
|35345|tryalls          |1        |
|35346|trymme           |1        |
|35347|ttme             |1        |
|35348|tua              |1        |
|35349|tuae             |1        |
|35350|tubes            |1        |
|35351|tubs             |1        |
|35352|tubular          |1        |
|35353|tucke            |1        |
|35354|tucking          |1        |
|35355|tudesqui         |1        |
|35356|tugged           |1        |
|35357|tugging          |1        |
|35358|tuh              |1        |
