---------------------------------------------------------------------------------------------
Output for  sample-d.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2948155)
('total number of distinct words=', 57120)
('popular_threshold_word=', 2856.0)
('common_threshold_l_word=', 27132.0)
('common_threshold_u_word=', 29988.0)
('rare_threshold_word=', 54264.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+---------------+---------+
|Rank|Word           |Frequency|
|54590|torry                            |1        |
|54591|torso                            |1        |
|54592|torsoes                          |1        |
|54593|tortive                          |1        |
|54594|torts                            |1        |
|54595|tortugas                         |1        |
|54596|torturers                        |1        |
|54597|torturest                        |1        |
|54598|torvam                           |1        |
|54599|tosseth                          |1        |
|54600|tostoff                          |1        |
|54601|totaling                         |1        |
|54602|totalities                       |1        |
|54603|totality                         |1        |
|54604|toted                            |1        |
|54605|tother                           |1        |
|54606|toto                             |1        |
|54607|tots                             |1        |
|54608|totted                           |1        |
|54609|tottery                          |1        |
|54610|totting                          |1        |
|54611|tottring                         |1        |
|54612|totty                            |1        |
|54613|touchest                         |1        |
